Company_ID,Month,Return_Pct
4,2018-05,-6.0409
4,2018-06,1.119
4,2018-07,-12.0457
4,2018-08,7.9455
4,2018-09,7.358
4,2018-10,0.0563
4,2018-11,-7.2634
4,2018-12,6.2665
4,2019-01,0.3013
4,2019-02,7.5458
4,2019-03,5.76
4,2019-04,6.2759
4,2019-05,1.6295
4,2019-06,-2.1718
4,2019-07,0.1784
4,2019-08,3.8666
4,2019-09,3.3736
4,2019-10,-3.5698
4,2019-11,-8.6745
4,2019-12,-0.3814
4,2020-01,-10.4094
4,2020-02,-10.1121
4,2020-03,-4.392
4,2020-04,11.6702
4,2020-05,-4.7446
4,2020-06,-4.0299
4,2020-07,-7.281
4,2020-08,2.1249
4,2020-09,-5.3567
4,2020-10,3.7286
4,2020-11,8.6776
4,2020-12,-1.6282
4,2021-01,-8.9202
4,2021-02,2.7924
4,2021-03,-2.7171
4,2021-04,8.9303
4,2021-05,12.9123
4,2021-06,4.6133
4,2021-07,6.0652
4,2021-08,-7.1886
4,2021-09,-4.4871
4,2021-10,7.507
4,2021-11,5.4407
4,2021-12,5.0807
4,2022-01,3.945
4,2022-02,1.5688
4,2022-03,-6.4485
4,2022-04,-1.4146
4,2022-05,-10.5529
4,2022-06,0.4954
4,2022-07,0.0584
4,2022-08,7.0903
4,2022-09,3.5257
4,2022-10,6.6987
4,2022-11,15.5529
4,2022-12,-0.6113
4,2023-01,-6.0486
4,2023-02,-12.2958
4,2023-03,-0.5482
4,2023-04,1.8473
4,2023-05,10.2421
4,2023-06,5.8128
4,2023-07,2.2871
4,2023-08,-0.3298
4,2023-09,0.0042
4,2023-10,3.7013
4,2023-11,1.0421
4,2023-12,2.0884
4,2024-01,6.8151
4,2024-02,21.8853
4,2024-03,-5.2317
4,2024-04,0.8302
4,2024-05,4.8081
4,2024-06,-1.8834
4,2024-07,-2.3076
4,2024-08,-2.5359
4,2024-09,10.7062
4,2024-10,-5.5785
4,2024-11,10.5805
4,2024-12,-3.2603
4,2025-01,0.0446
4,2025-02,1.6222
4,2025-03,4.2
4,2025-04,6.8356
4,2025-05,-1.0182
4,2025-06,7.262
4,2025-07,0.9717
4,2025-08,-1.5873
4,2025-09,-1.9138
4,2025-10,-5.2804
4,2025-11,-1.908
4,2025-12,3.0597
5,2012-01,1.9137
5,2012-02,6.435
5,2012-03,3.3357
5,2012-04,-3.4057
5,2012-05,-4.3277
5,2012-06,4.7959
5,2012-07,-11.2323
5,2012-08,0.4481
5,2012-09,6.695
5,2012-10,-2.5703
5,2012-11,-1.483
5,2012-12,-4.705
5,2013-01,-1.5284
5,2013-02,7.4372
5,2013-03,10.2649
5,2013-04,16.6573
5,2013-05,-9.204
5,2013-06,-1.9393
5,2013-07,-5.4802
5,2013-08,3.6995
5,2013-09,-0.5513
5,2013-10,-4.2161
5,2013-11,28.2622
5,2013-12,2.235
5,2014-01,-3.0129
5,2014-02,5.384
5,2014-03,-1.4178
5,2014-04,1.7199
5,2014-05,-1.9624
5,2014-06,-3.2239
5,2014-07,-8.5083
5,2014-08,9.0838
5,2014-09,-14.2316
5,2014-10,-1.9069
5,2014-11,-2.8915
5,2014-12,5.3001
5,2015-01,11.671
5,2015-02,-2.8539
5,2015-03,6.4003
5,2015-04,14.8729
5,2015-05,-3.9511
5,2015-06,5.7698
5,2015-07,-1.2382
5,2015-08,7.3591
5,2015-09,-5.4012
5,2015-10,-15.4652
5,2015-11,-5.9467
5,2015-12,6.0299
5,2016-01,-9.4926
5,2016-02,-6.7367
5,2016-03,1.3381
5,2016-04,10.9602
5,2016-05,3.0204
5,2016-06,3.0946
5,2016-07,-11.5368
5,2016-08,-6.9441
5,2016-09,3.4864
5,2016-10,-5.5461
5,2016-11,9.7948
5,2016-12,-6.4025
5,2017-01,-2.5447
5,2017-02,-0.8906
5,2017-03,-1.411
5,2017-04,-5.2875
5,2017-05,9.291
5,2017-06,0.4807
5,2017-07,-1.9194
5,2017-08,-1.2633
5,2017-09,-7.9162
5,2017-10,18.2342
5,2017-11,15.0621
5,2017-12,4.3865
5,2018-01,-2.8753
5,2018-02,7.2219
5,2018-03,5.617
5,2018-04,-0.0133
5,2018-05,-7.3665
5,2018-06,0.1795
5,2018-07,-5.0935
5,2018-08,8.8198
5,2018-09,13.946
5,2018-10,-2.3009
5,2018-11,11.9937
5,2018-12,-19.2485
5,2019-01,-3.6475
5,2019-02,-2.5592
5,2019-03,-1.2405
5,2019-04,-6.81
5,2019-05,-4.7304
5,2019-06,4.592
5,2019-07,11.1855
5,2019-08,-8.609
5,2019-09,6.1929
5,2019-10,-10.7732
5,2019-11,-4.5724
5,2019-12,3.7358
5,2020-01,-16.8905
5,2020-02,-10.6913
5,2020-03,-7.1035
5,2020-04,6.0532
5,2020-05,0.2317
5,2020-06,3.72
5,2020-07,-0.9987
5,2020-08,-4.8614
5,2020-09,-3.213
5,2020-10,-21.7162
5,2020-11,-0.1639
5,2020-12,2.5785
5,2021-01,8.9793
5,2021-02,6.7778
5,2021-03,1.2688
5,2021-04,11.5753
5,2021-05,0.8297
5,2021-06,-2.7653
5,2021-07,1.4979
5,2021-08,7.729
5,2021-09,2.0556
5,2021-10,-9.8276
5,2021-11,-1.8081
5,2021-12,-13.2586
5,2022-01,1.8258
5,2022-02,-5.0618
5,2022-03,-1.1075
5,2022-04,-9.2018
5,2022-05,-9.6474
5,2022-06,2.9774
5,2022-07,-0.503
5,2022-08,-7.9243
5,2022-09,-3.8753
5,2022-10,11.1573
5,2022-11,15.7845
5,2022-12,-2.2881
5,2023-01,-6.7705
5,2023-02,-5.6263
5,2023-03,-10.418
5,2023-04,0.5989
5,2023-05,9.3462
5,2023-06,1.7091
5,2023-07,2.9599
5,2023-08,8.7512
5,2023-09,-6.0504
5,2023-10,-3.1491
5,2023-11,13.3751
5,2023-12,2.5435
5,2024-01,-1.2384
5,2024-02,14.1835
5,2024-03,3.7991
5,2024-04,-22.0512
5,2024-05,5.9534
5,2024-06,-31.5601
5,2024-07,-3.6985
5,2024-08,3.5251
5,2024-09,2.1598
5,2024-10,-4.6955
5,2024-11,-0.3796
5,2024-12,4.8408
5,2025-01,2.6827
5,2025-02,5.934
5,2025-03,-7.1033
5,2025-04,19.1104
5,2025-05,12.1194
5,2025-06,2.1489
5,2025-07,-0.1278
5,2025-08,2.9592
5,2025-09,19.8992
5,2025-10,1.6303
5,2025-11,-0.0721
5,2025-12,-8.4403
6,2012-01,-2.0001
6,2012-02,11.3133
6,2012-03,4.2086
6,2012-04,3.1382
6,2012-05,4.8366
6,2012-06,-1.7415
6,2012-07,-0.7835
6,2012-08,-0.2879
6,2012-09,-3.5243
6,2012-10,-2.8903
6,2012-11,3.8131
6,2012-12,-6.3567
6,2013-01,-5.4658
6,2013-02,6.9128
6,2013-03,-5.9413
6,2013-04,18.8912
6,2013-05,9.2751
6,2013-06,5.5636
6,2013-07,5.4949
6,2013-08,-0.7841
6,2013-09,2.2114
6,2013-10,-14.5967
6,2013-11,6.3257
6,2013-12,2.0817
6,2014-01,-9.3909
6,2014-02,4.5767
6,2014-03,2.8157
6,2014-04,9.5512
6,2014-05,-1.1228
6,2014-06,4.4947
6,2014-07,3.3862
6,2014-08,2.9571
6,2014-09,-4.8425
6,2014-10,1.2256
6,2014-11,-1.6636
6,2014-12,0.4997
6,2015-01,-4.1631
6,2015-02,1.3385
6,2015-03,6.084
6,2015-04,10.8353
6,2015-05,-9.3695
6,2015-06,-27.212
6,2015-07,-14.9619
6,2015-08,-0.5327
6,2015-09,-5.4415
6,2015-10,-1.6796
6,2015-11,-10.038
6,2015-12,-0.7594
6,2016-01,-13.6601
6,2016-02,-2.719
6,2016-03,8.253
6,2016-04,-6.7527
6,2016-05,6.7591
6,2016-06,2.8365
6,2016-07,0.1094
6,2016-08,-0.3432
6,2016-09,-2.2956
6,2016-10,-3.4211
6,2016-11,8.7542
6,2016-12,-30.2995
6,2017-01,-8.5474
6,2017-02,-0.0848
6,2017-03,1.0527
6,2017-04,-1.6212
6,2017-05,4.7986
6,2017-06,-2.2484
6,2017-07,9.5826
6,2017-08,8.1216
6,2017-09,2.1643
6,2017-10,4.0901
6,2017-11,-3.2105
6,2017-12,5.3099
6,2018-01,1.0664
6,2018-02,-14.337
6,2018-03,-20.3139
6,2018-04,-6.9593
6,2018-05,-0.4443
6,2018-06,11.0145
6,2018-07,-14.0245
6,2018-08,-2.2629
6,2018-09,18.7568
6,2018-10,7.6412
6,2018-11,-10.307
6,2018-12,-1.9124
6,2019-01,5.3605
6,2019-02,15.1614
6,2019-03,2.3308
6,2019-04,-3.3102
6,2019-05,2.3944
6,2019-06,-0.5641
6,2019-07,2.3081
6,2019-08,-5.7675
6,2019-09,12.1052
6,2019-10,-0.7977
6,2019-11,-17.4817
6,2019-12,18.2155
6,2020-01,-3.2669
6,2020-02,-8.066
6,2020-03,-12.1753
6,2020-04,21.8073
6,2020-05,-2.8432
6,2020-06,7.0414
6,2020-07,-5.0345
6,2020-08,-6.5184
6,2020-09,-4.7054
6,2020-10,7.2969
6,2020-11,-0.5225
6,2020-12,-2.5096
6,2021-01,-6.3979
6,2021-02,2.0453
6,2021-03,14.9442
6,2021-04,10.464
6,2021-05,15.512
6,2021-06,1.0207
6,2021-07,0.1962
6,2021-08,16.2513
6,2021-09,-4.8419
6,2021-10,-1.3556
6,2021-11,-4.1124
6,2021-12,10.9412
6,2022-01,-5.0881
6,2022-02,-4.41
6,2022-03,-0.6655
6,2022-04,1.5065
6,2022-05,16.9434
6,2022-06,-1.6575
6,2022-07,-0.0938
6,2022-08,6.818
6,2022-09,3.3789
6,2022-10,17.664
6,2022-11,-11.9268
6,2022-12,7.9104
6,2023-01,2.3565
6,2023-02,-1.7669
6,2023-03,-3.0767
6,2023-04,-0.3636
6,2023-05,-1.1195
6,2023-06,-7.0795
6,2023-07,4.4295
6,2023-08,-2.2047
6,2023-09,-9.515
6,2023-10,1.1962
6,2023-11,3.538
6,2023-12,9.6298
6,2024-01,13.4181
6,2024-02,8.0684
6,2024-03,1.217
6,2024-04,7.2613
6,2024-05,-0.495
6,2024-06,-0.805
6,2024-07,-13.31
6,2024-08,6.4753
6,2024-09,3.6534
6,2024-10,-1.2274
6,2024-11,9.1807
6,2024-12,2.9111
6,2025-01,4.3777
6,2025-02,-0.0216
6,2025-03,-2.4198
6,2025-04,1.2365
6,2025-05,-3.8648
6,2025-06,-2.4849
6,2025-07,-0.2092
6,2025-08,-0.3476
6,2025-09,5.3706
6,2025-10,6.9061
6,2025-11,1.9098
6,2025-12,-5.1188
7,2012-01,0.5906
7,2012-02,4.8397
7,2012-03,6.14
7,2012-04,8.5761
7,2012-05,-4.795
7,2012-06,2.2782
7,2012-07,-2.7747
7,2012-08,15.1097
7,2012-09,5.6956
7,2012-10,6.9122
7,2012-11,7.9349
7,2012-12,15.9476
7,2013-01,0.2291
7,2013-02,-2.5704
7,2013-03,3.5193
7,2013-04,7.3257
7,2013-05,-3.9904
7,2013-06,8.9151
7,2013-07,2.2245
7,2013-08,13.4032
7,2013-09,4.2565
7,2013-10,2.3958
7,2013-11,-3.1864
7,2013-12,1.3609
7,2014-01,-14.3538
7,2014-02,-2.2654
7,2014-03,-1.0056
7,2014-04,14.4942
7,2014-05,-4.4243
7,2014-06,-9.3496
7,2014-07,2.517
7,2014-08,5.1351
7,2014-09,-2.562
7,2014-10,2.6672
7,2014-11,29.2577
7,2014-12,5.1747
7,2015-01,-3.3302
7,2015-02,5.0181
7,2015-03,4.391
7,2015-04,12.4942
7,2015-05,-0.748
7,2015-06,-5.784
7,2015-07,-6.1939
7,2015-08,17.0677
7,2015-09,-2.6193
7,2015-10,-9.4433
7,2015-11,-8.4648
7,2015-12,-8.0643
7,2016-01,-0.4045
7,2016-02,-3.7553
7,2016-03,1.393
7,2016-04,-11.3152
7,2016-05,12.8744
7,2016-06,-25.9845
7,2016-07,-3.6856
7,2016-08,1.4742
7,2016-09,4.0472
7,2016-10,4.0728
7,2016-11,10.4235
7,2016-12,-12.4477
7,2017-01,-2.6228
8,2012-01,2.4367
8,2012-02,-2.0316
8,2012-03,4.4949
8,2012-04,5.3013
8,2012-05,4.5116
8,2012-06,9.9744
8,2012-07,-3.1202
8,2012-08,-0.2199
8,2012-09,0.4485
8,2012-10,9.9302
8,2012-11,-6.9115
8,2012-12,0.7911
8,2013-01,-3.7683
8,2013-02,-7.1623
8,2013-03,-3.2309
8,2013-04,-1.1334
8,2013-05,-14.4496
8,2013-06,-9.3696
8,2013-07,-13.0116
8,2013-08,3.7464
8,2013-09,5.2247
8,2013-10,1.4782
8,2013-11,6.5905
8,2013-12,0.5404
8,2014-01,-6.0208
8,2014-02,-9.9584
8,2014-03,6.4488
8,2014-04,-2.2738
8,2014-05,0.7669
8,2014-06,-10.4248
8,2014-07,-4.6788
9,2012-01,-0.7143
9,2012-02,-7.8554
9,2012-03,-0.0086
9,2012-04,3.383
9,2012-05,2.2172
9,2012-06,9.5941
9,2012-07,2.4281
9,2012-08,1.5029
9,2012-09,-1.3539
9,2012-10,12.5041
9,2012-11,-3.9927
9,2012-12,-2.8289
9,2013-01,-3.6569
9,2013-02,5.9438
9,2013-03,0.4208
9,2013-04,-0.444
9,2013-05,28.5914
9,2013-06,3.1118
9,2013-07,3.0355
9,2013-08,1.0688
9,2013-09,7.307
9,2013-10,-0.9733
9,2013-11,17.5475
9,2013-12,9.6924
9,2014-01,-1.92
9,2014-02,4.0888
9,2014-03,-2.8344
9,2014-04,1.2327
9,2014-05,-0.8218
9,2014-06,1.1166
9,2014-07,8.1472
9,2014-08,10.5599
9,2014-09,-10.4753
9,2014-10,-8.6347
9,2014-11,9.951
9,2014-12,7.0574
9,2015-01,10.0757
9,2015-02,19.5719
9,2015-03,0.1253
9,2015-04,19.2487
9,2015-05,0.7508
9,2015-06,-3.3649
9,2015-07,-5.8619
9,2015-08,3.3162
9,2015-09,2.8603
9,2015-10,-6.8813
9,2015-11,13.0519
9,2015-12,5.1986
9,2016-01,-2.4575
9,2016-02,-3.8652
9,2016-03,-3.4967
9,2016-04,1.664
9,2016-05,10.0081
9,2016-06,7.326
9,2016-07,-2.5777
9,2016-08,0.1058
9,2016-09,0.7707
9,2016-10,-3.4867
9,2016-11,1.5867
9,2016-12,9.4946
9,2017-01,2.1122
9,2017-02,-2.8786
9,2017-03,-5.7968
9,2017-04,-6.6237
9,2017-05,4.1886
9,2017-06,0.7519
9,2017-07,14.1516
9,2017-08,7.5599
9,2017-09,5.4962
9,2017-10,6.3952
9,2017-11,-3.6599
9,2017-12,1.2226
9,2018-01,-6.9547
9,2018-02,-6.9956
9,2018-03,2.3867
9,2018-04,-9.2039
9,2018-05,-2.9607
9,2018-06,-1.3958
9,2018-07,7.641
9,2018-08,3.9307
9,2018-09,2.3905
9,2018-10,3.4938
9,2018-11,-1.6963
9,2018-12,20.089
9,2019-01,6.863
9,2019-02,5.0651
9,2019-03,2.5361
9,2019-04,-2.4696
9,2019-05,-0.1682
9,2019-06,1.2979
9,2019-07,1.7668
9,2019-08,-2.8785
9,2019-09,11.4181
9,2019-10,-9.3571
9,2019-11,6.7515
9,2019-12,6.766
9,2020-01,-4.2217
9,2020-02,-16.51
9,2020-03,-6.4841
9,2020-04,11.9099
9,2020-05,0.0481
